School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,35.46,35.16,70.62,1,1,1
Helias Catholic,27.49,27.74,55.23,2,3,2
Kearney,19.88,31.47,51.36,6,2,3
Carl Junction,20.99,16.24,37.24,4,8,4
Harrisonville,10.9,25.91,36.81,20,4,5
Platte County,17.42,18.02,35.44,7,6,6
Smithville,15.86,17.35,33.21,11,7,7
Raytown South,24.77,6.45,31.22,3,29,8
Central (Cape Girardeau),17.27,13.85,31.13,8,11,9
St. Charles West,20.96,10.15,31.11,5,18,10
Westminster Christian Academy,12.03,18.42,30.44,18,5,11
Lafayette (St. Joseph),16.12,12.19,28.31,10,16,12
Hannibal,14.86,12.83,27.7,13,13,13
Savannah,16.38,7.54,23.92,9,24,14
St. Francis Borgia,12.05,11.61,23.65,17,17,15
West Plains,10.8,12.83,23.63,21,14,16
Miller Career Academy,9.05,14.0,23.05,24,10,17
Mexico,6.39,15.44,21.83,25,9,18
Affton,12.36,8.07,20.43,16,22,19
Jennings,9.9,8.68,18.58,22,21,20
Priory,14.66,3.85,18.51,14,35,21
Hillsboro,14.49,2.69,17.18,15,38,22
Grain Valley,3.3,13.56,16.86,32,12,23
Festus,6.11,7.9,14.01,26,23,24
Center,1.44,12.19,13.63,35,15,25
Benton,9.28,4.17,13.45,23,33,26
Bolivar,11.32,2.06,13.38,19,40,27
Clayton,5.76,6.94,12.69,28,27,28
Moberly,1.15,9.73,10.88,36,19,29
Union,15.54,-5.03,10.5,12,52,30
Grandview,5.43,3.41,8.84,29,37,31
Hillcrest,5.16,2.35,7.51,30,39,32
Pleasant Hill,-1.76,9.08,7.32,41,20,33
University City,3.87,1.85,5.72,31,41,34
Warrensburg,-0.4,5.87,5.48,39,30,35
MICDS,-3.72,7.21,3.49,43,25,36
Sullivan,-1.13,4.39,3.26,40,31,37
Marshall,5.94,-2.96,2.98,27,47,38
Sikeston,-5.28,7.11,1.83,46,26,39
Lutheran South,1.05,0.6,1.65,38,43,40
Roosevelt,2.18,-1.05,1.13,33,44,41
Van Horn,2.14,-2.72,-0.58,34,46,42
Gateway,-4.68,4.09,-0.6,44,34,43
St. Dominic,-2.59,1.29,-1.3,42,42,44
Excelsior Springs,-5.57,4.24,-1.33,47,32,45
St. Charles,-10.3,6.53,-3.77,55,28,46
Nevada,1.1,-5.22,-4.12,37,53,47
Warrenton,-11.58,3.5,-8.08,56,36,48
Farmington,-7.78,-2.51,-10.28,50,45,49
Vashon,-7.67,-4.58,-12.25,49,49,50
Pacific,-9.09,-4.62,-13.71,53,50,51
Kirksville,-8.66,-5.38,-14.04,51,54,52
Marshfield,-4.84,-10.49,-15.33,45,56,53
North County,-9.33,-6.86,-16.19,54,55,54
St. Clair,-5.82,-10.62,-16.45,48,57,55
Logan-Rogersville,-16.06,-3.56,-19.63,60,48,56
McDonald County,-15.95,-4.64,-20.59,59,51,57
Windsor (Imperial),-8.99,-12.8,-21.79,52,59,58
Perryville,-14.83,-12.07,-26.9,58,58,59
John F. Kennedy,-12.99,-14.88,-27.87,57,61,60
Riverview Gardens,-17.05,-14.33,-31.37,61,60,61
Liberty (Wentzville),-28.5,-27.6,-56.11,62,62,62
