School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,24.29,25.64,49.92,1,1,1
South Callaway,20.44,21.17,41.61,3,2,2
Malden,21.63,12.02,33.64,2,7,3
Lutheran North,20.08,12.45,32.53,4,6,4
Strafford,18.7,13.57,32.27,6,4,5
Brookfield,18.27,13.11,31.38,7,5,6
East Buchanan,19.82,9.1,28.91,5,9,7
Liberty (Mountain View),12.66,11.02,23.68,8,8,8
Lafayette County,10.12,9.01,19.13,9,10,9
Bowling Green,9.13,3.16,12.29,10,14,10
Palmyra,-6.08,14.25,8.17,25,3,11
Hermann,2.38,5.49,7.87,14,12,12
Hallsville,7.71,0.12,7.83,12,18,13
Bishop LeBlond,6.73,1.06,7.79,13,15,14
Lawson,-3.08,8.15,5.07,20,11,15
Brentwood,8.78,-5.64,3.14,11,29,16
Holden,-4.6,3.4,-1.2,22,13,17
Cole Camp,-3.34,-1.15,-4.49,21,20,18
Caruthersville,-2.26,-2.53,-4.79,19,22,19
Cardinal Ritter,-1.71,-4.86,-6.57,18,28,20
Lexington,-5.88,-3.49,-9.36,24,24,21
El Dorado Springs,-1.32,-8.67,-9.99,17,36,22
Lathrop,-9.46,-0.65,-10.11,30,19,23
Stockton,-8.34,-2.13,-10.48,27,21,24
North Callaway,-5.85,-6.22,-12.08,23,31,25
Clark County,-6.57,-6.01,-12.58,26,30,26
University Academy Charter,-13.41,0.43,-12.98,39,17,27
Hayti,-8.9,-4.2,-13.1,28,27,28
Lutheran St. Charles,-0.7,-12.42,-13.12,16,43,29
Willow Springs,-10.89,-3.51,-14.39,33,25,30
East Prairie,-0.37,-15.66,-16.02,15,51,31
Trinity Catholic,-14.03,-3.83,-17.86,42,26,32
Summit Christian Academy,-10.08,-8.05,-18.14,31,33,33
Portageville,-9.41,-9.87,-19.28,29,39,34
Ash Grove,-20.27,0.45,-19.82,51,16,35
Cuba,-13.67,-7.12,-20.79,41,32,36
St. Paul Lutheran (Concordia),-11.18,-10.49,-21.67,34,40,37
Herculaneum,-15.21,-8.12,-23.33,44,34,38
Trenton,-12.84,-11.14,-23.97,36,41,39
Carrollton,-10.65,-13.74,-24.39,32,44,40
Maplewood-Richmond Hts.,-17.7,-8.75,-26.44,47,37,41
Fair Grove,-17.59,-9.79,-27.38,46,38,42
Scott City,-13.17,-14.22,-27.4,37,46,43
Carnahan,-13.53,-14.75,-28.28,40,47,44
Cleveland NJROTC,-15.27,-13.78,-29.05,45,45,45
Houston,-13.4,-16.17,-29.57,38,52,46
Highland,-14.91,-15.38,-30.29,43,49,47
Sherwood,-22.13,-8.61,-30.74,52,35,48
The College Preparatory,-19.07,-11.91,-30.98,48,42,49
Transportation and Law,-30.25,-2.73,-32.98,59,23,50
Montgomery County,-11.67,-21.58,-33.26,35,59,51
Jefferson (Festus),-19.4,-18.1,-37.5,49,55,52
Pleasant Hope,-20.13,-20.48,-40.61,50,57,53
Butler,-26.11,-15.42,-41.53,55,50,54
Kelly,-22.54,-20.03,-42.57,53,56,55
Knob Noster,-27.16,-17.05,-44.21,57,53,56
Diamond,-26.51,-17.84,-44.35,56,54,57
Southeast,-31.08,-15.15,-46.24,60,48,58
Grandview (Hillsboro),-28.28,-21.27,-49.54,58,58,59
Principia,-37.46,-23.02,-60.48,61,60,60
Charleston,-24.84,-35.9,-60.75,54,61,61
