School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Valle Catholic,21.6,8.72,30.32,1,1,1
Penney,15.15,-1.44,13.71,2,11,2
South Shelby,7.0,5.09,12.09,5,2,3
Westran,10.31,0.84,11.15,3,7,4
Monroe City,5.84,3.56,9.4,7,3,5
Marceline,1.76,3.08,4.83,8,4,6
Polo,8.24,-7.17,1.08,4,21,7
Midway,0.91,-2.55,-1.64,9,14,8
West Platte,-1.22,-1.28,-2.5,13,9,9
Marionville,-0.85,-1.92,-2.77,11,12,10
Skyline,6.57,-9.78,-3.21,6,27,11
Gallatin,-3.02,-1.41,-4.44,15,10,12
Milan,-0.86,-4.19,-5.05,12,16,13
Maysville,0.35,-5.48,-5.13,10,19,14
Plattsburg,-9.53,1.34,-8.19,24,6,15
South Harrison,-7.3,-0.96,-8.26,20,8,16
Thayer,-11.3,2.92,-8.38,28,5,17
Osceola,-7.94,-3.17,-11.11,21,15,18
Mark Twain,-5.25,-7.18,-12.42,18,22,19
Salisbury,-4.81,-7.7,-12.5,17,23,20
Miller,-3.68,-8.95,-12.63,16,24,21
Cabool,-9.27,-4.37,-13.65,22,17,22
Paris,-9.74,-4.92,-14.66,25,18,23
Adrian,-9.93,-5.51,-15.44,26,20,24
Jasper,-9.36,-9.12,-18.49,23,25,25
Lincoln,-2.47,-19.16,-21.63,14,34,26
Tipton,-20.07,-2.08,-22.15,37,13,27
Knox County,-13.95,-12.43,-26.38,30,30,28
Crest Ridge,-17.12,-9.71,-26.82,33,26,29
Wellington-Napoleon,-6.83,-22.29,-29.11,19,40,30
Louisiana,-12.78,-16.74,-29.52,29,31,31
Windsor,-18.87,-10.83,-29.7,36,28,32
St. Vincent,-23.29,-11.28,-34.58,40,29,33
Putnam County,-17.26,-18.07,-35.33,34,32,34
North Platte,-17.77,-21.6,-39.37,35,38,35
Pierce City,-20.74,-21.43,-42.17,39,37,36
Fayette,-23.31,-19.93,-43.24,41,35,37
Mid-Buchanan,-10.22,-33.09,-43.31,27,52,38
Concordia,-15.24,-28.72,-43.95,31,45,39
Sacred Heart,-26.07,-18.26,-44.33,44,33,40
Lone Jack,-16.08,-28.9,-44.98,32,46,41
Crystal City,-24.34,-24.94,-49.28,42,43,42
Scotland County,-27.3,-22.24,-49.54,45,39,43
Santa Fe,-20.1,-30.11,-50.21,38,48,44
Schuyler County,-29.38,-21.26,-50.64,48,36,45
McAuley Catholic,-29.3,-24.13,-53.43,47,42,46
Sarcoxie,-27.57,-27.38,-54.95,46,44,47
Braymer,-25.47,-30.91,-56.38,43,49,48
Chaffee,-34.13,-22.57,-56.7,53,41,49
Harrisburg,-31.07,-32.78,-63.85,49,51,50
Barat Academy,-35.71,-29.27,-64.99,54,47,51
Archie,-32.49,-32.56,-65.05,50,50,52
North Shelby,-32.94,-44.64,-77.58,51,53,53
Slater,-33.4,-47.69,-81.1,52,55,54
Orrick,-40.53,-47.62,-88.15,55,54,55
